Age,Training_Hours_Per_Week,Performance_Score,Gender,Calories_Required,Height,Weight,Training_Complexity_Range
33,11,6,Female,1648,154,75,Low
40,9,6,Female,2528,160,55,Medium
25,29,4,Female,1967,174,86,High
32,19,6,Female,1523,187,57,Medium
37,23,4,Male,2126,170,78,Low
31,24,9,Female,3007,156,92,Medium
26,18,9,Male,2693,169,54,Low
21,24,3,Female,3427,154,94,Low
44,24,2,Male,3246,151,59,Low
42,23,3,Male,2647,151,87,Low
27,16,2,Male,1619,154,68,High
41,21,3,Female,2823,169,93,Medium
34,27,6,Male,2300,172,73,High
27,26,5,Male,1716,150,70,Medium
33,16,9,Female,2490,170,71,High
20,10,9,Male,2815,183,91,Low
38,15,8,Male,3018,183,66,Low
29,25,2,Male,3066,186,89,Low
19,22,3,Male,1876,172,51,Low
45,5,9,Female,2712,165,93,Low
20,21,10,Female,2008,152,57,Low
33,20,6,Female,1913,174,84,High
27,22,8,Female,2396,183,66,Low
33,29,5,Male,1691,160,74,High
24,22,8,Male,3007,190,79,High
31,22,2,Male,3114,190,53,Medium
20,28,6,Female,1607,151,59,High
36,18,2,Male,3276,185,56,Medium
42,8,3,Male,2681,179,98,High
43,24,8,Female,1686,169,58,Medium
35,9,3,Male,2737,176,76,High
27,10,1,Male,1744,165,94,High
23,30,2,Male,1522,155,65,High
39,17,8,Male,2738,165,53,High
40,19,2,Female,2639,180,63,Medium
38,29,5,Male,2790,162,64,Low
23,19,9,Female,1783,165,90,Low
23,22,7,Female,3002,171,67,Medium
30,28,5,Male,3496,181,52,Low
34,11,1,Male,2762,179,63,Low
40,26,5,Male,2452,168,70,Medium
21,7,8,Male,3332,173,59,Medium
29,21,7,Male,1511,153,71,High
42,25,1,Male,1571,173,76,High
35,15,2,Female,1865,175,87,Low
23,12,7,Male,3216,169,96,High
30,6,9,Male,3191,157,78,Medium
35,24,5,Male,2818,169,67,High
21,7,7,Female,2959,154,74,High
27,13,3,Female,2835,177,80,High
29,20,8,Female,3030,170,67,Medium
30,9,8,Male,1526,179,73,Medium
44,11,8,Male,2045,163,58,Medium
40,18,3,Male,2621,169,73,Low
43,30,2,Female,1925,170,53,High
33,11,2,Male,2111,183,51,Medium
42,7,5,Male,3461,152,58,Low
27,29,3,Male,2019,169,68,Medium
31,28,4,Female,2407,178,91,High
44,14,7,Male,2886,154,76,Low
30,8,9,Male,1842,176,70,Medium
18,11,6,Male,3153,175,61,High
26,21,4,Male,2730,184,52,Medium
19,15,10,Female,2696,179,87,High
19,24,8,Male,2913,189,96,Low
45,17,3,Male,1675,181,83,Low
33,8,10,Female,1568,173,92,High
42,11,7,Male,2990,159,78,Medium
31,26,6,Male,2553,182,65,High
45,6,3,Female,3205,176,94,Medium
37,21,5,Female,3301,189,78,Low
36,17,4,Female,1850,168,93,High
24,17,9,Female,2153,188,60,Low
43,8,9,Male,2498,177,56,Medium
28,16,2,Male,1883,181,89,Medium
43,30,5,Female,1778,166,89,Medium
34,21,5,Male,1542,168,86,Low
36,5,6,Female,2567,172,53,High
20,8,2,Male,2497,174,87,Low
35,21,10,Male,1949,155,74,Medium
45,26,8,Female,1700,168,65,Medium
28,8,5,Male,2689,161,60,Low
32,24,5,Female,3203,150,98,High
32,24,5,Female,1685,187,83,Low
27,5,3,Male,1844,160,66,Low
44,10,10,Male,2691,161,59,Low
37,20,4,Female,1993,174,81,High
21,10,10,Male,2059,174,86,Medium
27,18,3,Male,2812,158,89,High
34,6,3,Female,2849,152,89,Low
23,16,5,Female,1878,169,99,Medium
25,8,7,Female,1643,151,62,Medium
29,14,6,Male,3403,181,72,Medium
24,12,9,Male,2346,166,81,High
30,29,4,Female,3031,177,59,High
39,13,6,Male,3217,172,67,High
29,24,2,Female,3441,160,99,Medium
34,8,9,Female,2582,188,98,High
42,17,9,Female,2632,163,95,High
44,22,9,Female,2600,165,73,Medium
23,18,4,Male,1835,160,63,Medium
37,22,10,Female,2744,187,60,Medium
31,16,8,Male,3431,174,69,Low
36,15,1,Male,3222,160,62,Low
28,20,7,Female,2511,184,59,High
37,26,8,Male,2203,151,79,Medium
33,10,7,Female,2668,169,59,High
40,26,5,Male,1967,188,53,Low
27,27,8,Female,2705,174,62,High
27,9,6,Female,2919,187,54,Low
31,18,8,Male,1542,177,95,High
43,23,8,Male,2354,167,52,High
30,6,1,Female,2625,151,58,High
45,6,5,Male,1574,180,51,High
22,23,9,Male,1682,158,51,High
23,8,4,Male,2813,169,52,Medium
25,11,10,Male,2936,150,99,High
24,15,9,Male,1839,188,75,Medium
28,18,9,Male,3476,176,61,High
45,23,9,Female,3228,184,79,High
40,20,8,Female,2972,169,69,High
28,6,5,Male,2072,167,79,Medium
23,29,3,Male,1543,187,73,High
33,12,4,Female,3377,155,63,Medium
28,26,8,Male,3452,159,78,High
38,7,9,Male,2334,183,72,High
37,23,4,Female,2759,181,90,High
40,18,6,Female,3390,183,79,Low
30,9,4,Female,3303,174,70,Low
23,6,7,Male,1749,154,76,Low
29,18,7,Female,2484,153,68,Medium
41,22,5,Female,3161,187,85,Medium
39,6,4,Male,3084,164,56,Low
35,5,10,Male,3247,164,91,Low
22,15,3,Male,1784,171,81,Medium
36,23,1,Female,2669,181,52,High
35,18,8,Female,2792,165,80,Low
41,17,9,Female,2937,186,78,Medium
42,10,4,Male,3439,150,96,High
34,26,4,Female,2672,163,93,Low
29,15,2,Male,2465,188,76,Medium
41,18,5,Female,2011,168,93,Low
22,6,2,Male,2604,163,56,Medium
44,12,6,Female,1653,188,87,High
33,24,3,Female,1795,186,93,Low
31,21,7,Male,3176,164,51,Low
42,27,7,Male,2330,180,75,Medium
45,17,3,Male,3408,159,86,Medium
21,8,3,Female,1504,189,77,Medium
43,17,8,Female,3422,159,63,High
34,18,7,Female,1598,151,89,Low
34,19,7,Male,1902,153,91,High
23,16,8,Male,2090,167,64,High
30,24,9,Female,2493,168,59,Medium
26,28,6,Female,1892,174,68,Medium
26,6,7,Female,1613,187,66,Medium
22,12,2,Female,2838,154,60,Medium
32,16,2,Male,2194,177,72,Medium
25,12,2,Male,3381,186,54,High
32,19,3,Male,1533,187,95,Medium
28,13,4,Male,2021,162,92,Medium
27,25,3,Male,1504,163,80,Medium
20,28,1,Female,1700,179,88,Low
41,19,1,Female,2736,190,55,Low
39,8,7,Female,2082,176,70,High
41,27,5,Female,1785,161,52,High
19,12,6,Female,1845,163,69,High
42,20,4,Male,3216,186,72,High
26,8,7,Male,2639,160,80,High
38,13,6,Male,2870,179,90,Medium
40,22,1,Female,3255,163,96,High
42,17,1,Female,2075,167,72,High
33,23,3,Male,2758,181,86,High
27,6,4,Male,2542,160,89,Low
26,23,8,Female,3078,177,58,High
39,7,8,Male,3362,188,94,High
45,6,1,Male,2851,151,79,High
38,18,5,Female,2929,161,97,Low
23,22,5,Male,2511,181,78,Low
27,7,9,Female,3034,153,88,Medium
38,12,7,Female,1758,153,85,Low
41,28,5,Male,3129,164,87,Medium
39,22,8,Male,1926,159,69,Low
23,21,3,Female,1633,171,70,High
37,29,7,Male,3247,178,82,Medium
36,25,9,Male,3386,183,67,Medium
29,28,2,Female,2820,168,81,Low
29,21,8,Male,2543,177,74,Low
20,26,4,Male,2315,153,63,Low
24,9,10,Male,2479,167,78,Low
32,12,2,Male,2734,152,61,Low
30,27,9,Male,1822,179,80,High
34,20,3,Female,2762,158,84,High
33,17,6,Female,3445,187,79,Low
29,13,3,Male,3158,174,76,High
27,18,3,Male,2489,156,68,High
29,22,8,Female,3334,156,99,Medium
34,15,10,Male,2233,152,70,Low
42,23,10,Female,2490,175,50,Low
31,24,3,Female,2944,187,55,Medium
30,21,6,Female,3418,175,79,Medium
27,7,6,Female,2237,182,99,High
20,6,1,Female,3049,175,96,Medium
26,10,7,Male,2108,185,70,Low
19,22,6,Female,1993,173,66,Medium
24,14,2,Female,2834,169,56,Medium
18,22,7,Male,2066,175,72,High
44,15,2,Female,1650,172,56,Medium
28,20,4,Male,1965,178,67,Low
36,17,5,Male,3454,178,70,High
44,23,4,Male,1671,166,95,Medium
20,22,8,Male,2432,184,62,Medium
34,9,4,Female,2630,185,75,High
18,24,8,Male,3252,163,92,High
25,20,9,Male,1599,151,55,High
43,20,7,Male,1563,152,84,High
31,6,3,Male,2775,172,84,High
41,24,2,Male,1628,161,95,Low
40,11,4,Female,2906,160,75,High
43,15,6,Male,3274,167,92,Low
29,22,5,Male,2857,154,89,Low
27,26,6,Male,1707,176,56,Low
26,12,2,Female,3384,177,97,High
18,26,5,Male,2857,166,53,Medium
43,10,5,Male,3297,175,97,Low
44,29,5,Male,2050,165,62,Medium
27,23,3,Female,3031,185,75,Medium
27,14,5,Female,2299,187,70,Low
30,30,5,Male,2030,182,76,Low
37,17,9,Male,3213,156,97,High
40,15,2,Female,2088,180,88,High
26,17,2,Male,2950,163,73,Medium
19,8,1,Male,2795,171,61,Low
24,14,2,Female,2469,153,54,High
18,22,6,Female,2510,183,64,Medium
37,13,2,Male,2840,184,62,Medium
33,18,4,Female,3428,157,63,Low
28,28,8,Male,2662,165,55,High
36,14,9,Male,3430,163,62,Low
20,11,9,Female,3178,187,86,Low
29,25,2,Female,2377,185,50,High
19,10,8,Female,1664,182,57,Medium
21,11,2,Male,1534,181,81,Medium
44,28,7,Male,3210,178,62,Medium
40,9,10,Male,2566,154,98,High
38,14,2,Male,1948,169,83,High
34,5,1,Female,3221,165,72,High
22,13,6,Male,2568,184,94,Medium
34,9,6,Female,2311,157,74,Medium
23,27,3,Female,3034,159,53,High
27,14,5,Male,3221,181,70,Low
18,14,2,Female,2630,157,66,High
24,7,3,Female,2218,158,76,Medium
26,8,10,Male,3092,165,91,Medium
33,8,8,Female,1760,153,91,Low
40,28,5,Female,3003,188,67,Medium
21,19,2,Female,3291,168,88,Medium
28,6,3,Female,3449,153,55,Low
36,9,3,Male,1633,164,54,Low
33,18,7,Male,2758,155,60,Low
41,19,5,Female,3062,172,80,High
31,9,7,Female,1924,162,61,High
26,27,9,Male,1615,168,66,Low
36,12,9,Female,1574,151,58,Medium
22,9,3,Female,2094,165,59,High
36,10,10,Female,2020,172,73,Low
37,10,9,Male,1615,151,60,High
18,20,5,Female,2125,159,67,Low
35,24,7,Female,2616,184,64,High
32,23,3,Male,2284,166,93,High
27,12,3,Male,1787,180,85,Medium
43,6,6,Female,1739,183,85,Low
35,25,8,Female,2579,172,99,High
42,24,5,Female,2616,163,74,High
19,28,7,Female,1541,185,96,Low
45,8,3,Female,2230,165,63,Low
19,28,9,Female,3488,181,56,Medium
34,25,9,Male,1781,156,76,Low
42,13,4,Male,1882,182,63,Low
42,18,4,Male,2675,175,100,High
26,10,4,Female,2064,179,99,Low
28,8,1,Male,2270,155,52,High
18,14,2,Male,3415,166,66,Low
43,24,6,Female,3455,152,56,Low
43,23,5,Female,2736,163,63,Low
39,24,6,Male,2361,177,89,Medium
25,25,9,Female,2939,171,98,Medium
30,7,6,Female,3005,167,94,High
41,16,4,Male,2165,182,60,Low
43,12,10,Male,2868,188,66,Low
39,12,4,Female,2265,170,61,Low
41,26,3,Male,2041,171,79,Low
37,29,7,Female,2880,184,58,Low
29,15,7,Male,2402,162,91,Medium
27,22,2,Female,3324,177,92,Low
43,22,8,Female,2615,169,74,Low
18,19,3,Male,2344,179,64,Medium
44,17,9,Female,2552,182,59,Medium
22,18,2,Male,3240,183,91,Medium
25,9,4,Male,2607,171,62,High
32,22,10,Male,2448,154,82,High
24,23,5,Female,2598,153,94,Low
22,9,10,Female,2686,178,63,Low
27,17,4,Male,3275,184,54,Medium
21,9,5,Female,2968,184,73,High
27,8,2,Female,3170,189,64,High
44,17,4,Female,1521,169,94,High
20,18,10,Female,3422,169,96,Medium
42,10,5,Female,3311,168,81,Medium
42,9,4,Female,2984,167,87,Low
45,9,8,Male,3117,176,70,High
27,14,5,Female,2296,160,72,Medium
40,27,5,Male,3004,151,88,Low
25,7,5,Female,1853,171,91,Low
24,29,1,Male,3409,187,67,Medium
20,19,8,Female,2686,185,56,Low
25,9,10,Female,2023,178,83,High
43,13,7,Female,1585,163,84,Medium
36,26,6,Female,1887,183,55,Low
23,22,1,Male,3358,184,79,Low
28,12,6,Male,1612,171,98,Medium
44,18,2,Female,1987,160,59,Medium
33,27,9,Male,2128,159,60,Medium
33,25,8,Male,1798,183,69,Medium
29,7,3,Male,1865,160,72,High
36,16,6,Male,3022,185,96,Medium
32,13,7,Female,1936,178,71,Medium
44,12,2,Male,2183,158,57,High
21,16,6,Female,3111,153,76,Medium
38,22,9,Male,1612,162,99,Medium
38,6,1,Female,2296,176,68,High
42,17,3,Female,3423,184,54,Medium
29,24,1,Female,2146,166,75,High
43,21,6,Male,2008,184,76,Medium
40,13,7,Male,2519,150,50,High
42,27,4,Male,3167,158,54,Low
45,14,2,Female,1948,162,76,Low
32,16,9,Male,2105,176,58,High
32,7,9,Female,3453,174,62,Medium
42,22,6,Female,2126,157,98,High
25,17,1,Male,2626,158,69,High
23,28,9,Male,1907,186,84,Low
36,19,10,Male,2435,179,60,High
43,9,5,Female,2418,170,83,High
32,9,9,Male,1938,161,82,Medium
26,18,10,Female,1890,188,96,Medium
37,30,9,Female,1555,172,91,High
45,5,8,Male,1599,151,60,Medium
43,14,3,Female,3242,163,88,Low
37,21,5,Male,1724,173,52,High
31,16,4,Female,1822,180,51,Low
25,20,6,Male,2286,178,60,High
41,22,3,Male,1974,157,62,Low
39,30,6,Female,3225,164,76,Low
28,14,8,Female,2501,177,94,High
38,6,3,Female,1524,180,53,Medium
41,11,9,Male,2701,162,51,Medium
30,7,3,Male,1934,150,93,High
39,28,10,Female,3162,182,63,High
19,24,10,Female,1677,154,99,High
24,5,7,Female,1959,179,65,Medium
28,28,5,Female,3440,177,67,Low
45,30,2,Female,1661,180,59,Low
35,23,10,Male,2747,158,90,High
26,12,5,Male,2116,161,53,High
45,25,7,Male,2278,189,96,Medium
36,28,10,Female,2934,153,89,High
35,10,5,Female,1740,170,91,Low
19,11,6,Male,1588,166,77,Medium
25,26,2,Female,1709,157,85,Low
29,6,3,Male,2484,185,86,Low
19,19,5,Male,3212,178,75,Medium
24,7,4,Female,2123,189,59,Medium
37,27,10,Female,2354,184,63,Medium
37,28,9,Male,1631,154,95,High
31,9,7,Female,2917,167,92,Low
40,13,2,Male,1530,150,71,High
29,7,1,Female,2670,165,62,High
26,8,10,Female,3230,157,93,Low
44,24,8,Female,3337,161,71,High
20,21,7,Female,3480,171,97,High
34,18,1,Male,1599,161,96,Low
28,8,9,Female,1732,164,77,Low
36,23,6,Female,2425,151,58,Medium
33,14,7,Female,1844,153,78,Medium
37,6,6,Male,1575,172,96,High
36,11,6,Male,1884,159,67,Medium
43,5,6,Female,3201,171,81,High
38,13,7,Female,2707,162,82,Low
40,27,8,Female,2707,177,67,Low
19,7,3,Male,1745,190,71,Low
19,19,4,Male,2944,154,84,Low
26,11,8,Male,1914,183,81,Low
21,16,3,Male,2394,179,87,Low
45,9,8,Female,2429,158,67,High
41,11,9,Male,2106,184,72,Medium
42,22,10,Female,2615,171,91,High
34,26,6,Male,2088,168,100,Low
40,8,9,Female,3231,187,66,Low
26,9,4,Female,1759,164,91,High
38,10,2,Female,2063,154,78,High
26,22,5,Male,2545,161,55,High
41,6,8,Male,2022,185,79,High
26,19,9,Male,3123,174,56,Low
22,11,2,Female,1610,188,76,High
22,9,9,Female,1761,154,76,Medium
26,15,2,Female,1985,161,67,High
38,15,9,Female,3098,175,76,Low
21,18,7,Male,1719,174,83,High
45,29,9,Male,2493,173,96,Medium
44,9,6,Male,2126,172,93,High
44,19,7,Female,2895,178,71,High
26,26,3,Male,3045,168,96,High
28,19,6,Female,2390,151,50,Medium
44,15,3,Male,2600,175,99,Medium
21,24,1,Male,2697,162,87,High
31,26,8,Female,1769,174,66,Medium
45,12,6,Male,1647,177,100,Medium
38,15,5,Male,1971,178,57,Medium
29,8,1,Female,2522,184,62,Low
33,7,6,Female,2004,159,99,Low
41,12,5,Female,2333,180,98,High
25,22,9,Male,2951,179,82,Medium
33,27,9,Female,2036,156,51,Medium
34,5,10,Male,3308,169,68,High
41,7,5,Male,1869,187,86,High
36,25,8,Male,1719,185,60,High
40,12,8,Male,2011,183,66,Medium
31,16,4,Male,3222,179,77,Low
27,25,2,Female,2128,153,57,Low
21,12,6,Female,2551,172,59,Medium
20,25,10,Female,2308,181,98,Low
21,14,6,Male,2667,183,89,Low
21,6,5,Female,2066,157,66,High
42,11,8,Female,1870,173,58,Medium
33,25,8,Female,2118,178,88,Medium
30,30,3,Female,2098,184,74,Medium
34,6,3,Female,2051,186,92,Medium
33,26,7,Female,2950,169,72,High
39,23,7,Male,2711,173,92,High
45,15,8,Male,1552,187,65,Medium
31,21,4,Female,2718,156,72,Low
21,6,8,Female,3278,176,75,Medium
21,9,7,Male,1983,170,62,High
20,7,8,Male,2231,151,87,Medium
42,16,5,Male,3371,184,92,Medium
44,18,8,Female,3001,184,51,High
33,12,7,Male,2268,181,90,Medium
18,14,9,Male,2087,168,53,Medium
27,5,6,Female,2104,151,80,Medium
20,18,7,Female,3254,174,75,High
19,27,8,Female,3401,157,89,Medium
43,21,3,Female,1609,182,92,Medium
34,13,6,Male,1684,174,93,Medium
34,10,2,Male,2747,175,74,Medium
32,7,7,Male,2997,160,79,Low
27,11,2,Male,1526,152,99,Medium
23,15,4,Male,3406,160,86,Medium
34,27,4,Male,2478,184,79,High
35,5,3,Female,2439,183,65,Medium
38,6,5,Female,3106,154,64,High
21,23,1,Female,1831,183,51,High
43,12,8,Female,2192,154,58,Medium
43,19,5,Male,2528,178,62,Low
22,18,5,Male,3337,166,73,Medium
21,23,3,Male,3392,157,68,Low
31,22,2,Female,1748,160,70,Medium
34,22,7,Male,3025,158,90,High
30,15,8,Male,1683,155,81,Low
38,21,4,Female,2602,176,89,High
37,19,8,Male,3028,179,76,High
41,22,8,Female,3135,153,93,Low
28,19,7,Female,1883,161,62,High
44,17,2,Male,3243,177,66,Medium
34,6,8,Female,1957,178,97,Medium
25,26,3,Female,1639,167,93,Medium
36,17,4,Male,2453,189,89,High
42,10,9,Female,3171,157,52,Medium
39,13,6,Female,2328,153,64,Low
43,16,8,Female,3145,188,51,Low
34,22,6,Female,1875,167,98,High
37,22,4,Male,3459,156,66,High
38,20,10,Female,2432,186,63,Medium
21,10,3,Male,2626,172,63,High
28,14,2,Male,2036,174,66,Low
39,9,9,Male,2720,152,71,Low
22,27,5,Female,1949,165,83,Low
24,7,3,Female,2065,150,75,Medium
42,5,7,Female,2504,165,73,Medium
40,27,7,Female,1854,180,89,Medium
22,27,5,Female,2062,171,84,Low
23,12,7,Male,1647,158,90,Low
28,30,4,Male,3394,185,100,High
36,14,3,Male,1997,182,97,Low
37,25,9,Female,1884,170,94,High
26,27,3,Female,2090,183,98,Low
34,19,3,Female,2107,151,75,High
32,14,9,Female,3252,171,70,Low
44,26,3,Male,3065,177,87,Low
35,16,6,Female,3451,180,54,High
32,24,6,Male,2896,158,75,Low
23,25,9,Male,2826,150,51,Low
23,22,3,Male,2077,176,60,Medium
28,28,9,Male,3193,188,55,High
23,17,2,Female,2858,176,64,Medium
29,21,8,Male,1657,175,96,Medium
27,14,3,Female,2627,162,96,Low
37,19,8,Female,2058,167,72,Low
28,20,7,Male,3046,187,74,Medium
26,29,7,Male,2498,177,91,Medium
34,13,5,Male,2712,176,78,High
19,21,8,Female,3307,160,94,Low
37,15,5,Male,3047,186,93,High
40,30,9,Male,3190,153,77,Low
19,8,8,Male,2700,189,69,Medium
33,24,8,Female,2486,181,73,Medium
27,20,8,Male,1714,181,76,High
19,10,9,Male,2363,184,65,Low
40,27,8,Female,2192,184,85,Medium
23,23,6,Male,1868,156,55,Medium
45,16,5,Female,2532,185,95,Medium
24,6,5,Male,3170,186,62,Low
42,24,1,Female,2149,154,54,Low
43,20,2,Male,2070,157,80,High
23,14,5,Female,1628,154,87,High
35,29,9,Male,2219,162,84,High
28,10,4,Male,2394,175,95,Medium
41,26,5,Female,1813,160,66,Medium
41,25,6,Female,2824,168,97,High
45,15,2,Male,2692,177,89,Low
29,28,6,Female,2776,186,97,Low
33,12,9,Male,1987,171,84,Medium
26,28,7,Female,2594,181,75,Low
41,30,6,Male,3417,171,58,Medium
18,15,6,Female,3419,179,87,High
40,28,2,Male,2698,163,95,High
31,18,8,Female,1772,151,67,Low
44,8,2,Female,3455,182,76,High
18,7,8,Female,3106,179,89,Medium
32,15,3,Female,2182,163,77,High
24,17,5,Male,2840,153,98,Medium
39,28,5,Female,1860,152,66,Low
38,28,10,Male,2164,155,73,Low
31,7,5,Female,2587,161,87,Low
24,15,7,Male,2121,170,75,Medium
22,8,9,Female,1859,183,67,High
39,8,4,Female,2929,188,63,Medium
25,24,6,Male,3248,168,89,High
19,24,8,Female,3114,181,89,High
33,6,5,Male,3096,159,67,Medium
30,27,7,Male,2221,153,72,High
26,13,2,Male,3473,161,80,Low
30,5,5,Female,2694,165,98,Low
40,23,7,Female,3049,166,60,Medium
20,7,6,Female,2971,187,69,Low
29,15,5,Female,2793,162,98,Medium
30,22,4,Male,1877,178,59,Medium
32,19,9,Female,2165,157,99,High
31,6,8,Male,2475,166,90,High
44,29,5,Female,2792,164,94,Low
30,23,6,Male,2116,168,82,Low
25,14,8,Male,1807,159,60,Low
19,22,6,Male,1698,176,81,Low
43,17,3,Male,2315,186,97,Low
41,18,3,Female,3314,176,74,Medium
27,7,4,Female,2823,185,72,Medium
36,27,9,Female,1654,169,68,Medium
20,28,3,Male,2601,182,92,Medium
41,14,6,Male,1782,180,91,Medium
42,30,8,Female,2941,161,81,Low
19,17,6,Male,1871,181,86,High
40,20,9,Male,3411,184,65,High
43,23,4,Female,2106,169,59,Medium
24,16,5,Male,1575,151,80,Low
33,13,8,Male,1820,163,91,Medium
21,23,4,Female,2118,154,69,High
34,9,4,Male,3097,167,62,Medium
19,26,9,Male,3361,157,96,Low
43,7,5,Male,1950,172,54,High
43,7,1,Male,2520,164,73,High
39,10,10,Male,2024,187,71,High
21,21,7,Male,2323,184,82,Low
34,12,8,Female,3276,181,81,Medium
39,9,4,Female,2956,161,89,High
40,17,2,Female,3139,152,69,Medium
31,24,6,Female,2298,187,77,High
24,28,5,Female,1733,156,53,Low
25,13,3,Female,2014,166,63,High
22,25,8,Female,2004,179,89,High
31,21,5,Female,2280,186,88,Low
22,30,7,Male,2094,172,55,High
35,7,10,Female,3445,166,55,High
36,16,3,Female,2100,160,73,High
25,12,4,Male,2054,155,61,High
39,9,2,Male,2216,162,87,High
39,17,6,Female,2674,164,98,Medium
44,23,4,Female,2086,167,66,High
22,17,7,Male,2904,153,61,Medium
34,20,6,Male,1595,180,88,High
22,7,8,Female,3153,154,99,High
32,30,3,Male,1684,154,70,High
44,19,7,Female,2637,160,85,High
22,27,3,Female,1809,154,59,Low
42,14,9,Female,1505,171,89,Low
24,15,1,Female,1698,163,67,High
42,6,3,Female,2975,178,80,High
28,20,1,Female,1958,185,64,High
18,24,5,Male,1523,155,89,Medium
33,16,7,Female,1738,169,93,High
31,19,1,Female,3107,155,96,High
36,14,3,Male,2870,158,92,Medium
32,29,10,Female,2345,169,61,Low
41,9,3,Female,1805,156,53,Medium
44,23,7,Male,3006,171,91,High
29,9,6,Male,2088,180,60,Low
18,17,10,Female,1792,169,84,High
37,16,6,Male,2558,189,87,High
24,22,4,Female,1968,157,91,Medium
19,28,5,Male,1777,168,70,High
37,21,8,Female,1834,163,58,Low
45,19,10,Female,1664,181,94,Low
45,18,7,Male,3369,171,64,Medium
19,22,3,Male,3326,159,87,High
24,28,4,Male,1706,160,74,Low
42,28,3,Male,1719,181,93,High
21,8,3,Female,1851,163,93,High
18,24,8,Male,2587,171,92,Low
22,19,7,Female,2709,166,74,Medium
42,8,6,Female,2825,172,52,Low
24,28,9,Female,1662,178,58,High
43,12,8,Male,2825,171,57,Low
31,12,4,Female,2964,171,67,High
42,22,10,Female,1780,178,63,Low
18,9,7,Female,1969,159,82,High
40,26,5,Female,2687,180,54,High
44,18,7,Male,2562,181,93,Low
19,22,5,Female,1625,177,93,High
45,22,6,Female,2290,155,55,Medium
30,17,9,Female,1902,168,91,Medium
31,8,4,Male,2768,163,54,High
24,21,3,Male,2863,160,63,Medium
28,6,6,Female,2685,178,90,Low
21,24,6,Male,3285,152,51,High
44,11,8,Male,1844,161,66,Medium
45,14,3,Male,3391,150,74,Low
41,26,1,Male,1845,150,68,Medium
42,30,4,Female,2727,184,96,Low
35,15,9,Female,3369,150,66,High
29,10,4,Male,2259,176,74,Medium
36,23,5,Female,1794,166,58,High
30,18,7,Male,3417,164,59,High
35,29,5,Female,2015,163,58,High
25,10,5,Male,1666,153,78,High
35,28,4,Male,3167,185,83,Low
25,25,1,Female,2098,188,93,Low
30,21,6,Female,3485,156,75,High
26,17,1,Male,1600,166,55,Low
25,29,8,Female,3289,179,84,Low
37,19,4,Male,2198,159,53,Low
34,14,1,Male,2615,154,89,Medium
43,26,8,Male,3282,156,78,Medium
35,13,8,Male,3104,158,56,Medium
30,5,5,Female,2328,170,77,Medium
43,28,9,Male,2973,189,69,Medium
31,9,6,Male,3338,182,54,Low
39,22,5,Female,1799,181,55,Low
22,17,3,Male,1511,187,63,Medium
21,26,6,Male,1810,164,70,Low
20,5,5,Female,2902,157,57,High
39,8,10,Male,3124,154,68,Low
32,21,7,Male,2715,175,95,Medium
20,30,3,Male,2789,166,52,Medium
26,14,6,Male,1706,156,88,Low
31,7,9,Male,3304,163,96,Low
37,29,10,Female,2694,174,97,Low
27,18,6,Male,2061,173,78,High
35,20,6,Female,2805,174,67,Low
41,30,1,Female,3124,185,55,High
36,18,8,Female,1628,176,70,Low
18,17,6,Female,2190,167,84,Medium
24,5,4,Male,2221,188,77,Low
38,25,7,Female,2696,179,96,High
32,11,4,Female,2288,180,94,Medium
42,24,5,Female,2069,173,66,Low
22,11,3,Male,1652,178,97,Low
34,21,7,Male,1803,158,52,Low
35,26,5,Female,1694,172,50,Low
40,5,3,Male,2225,176,63,High
19,7,5,Female,3445,180,87,Medium
19,8,4,Female,2844,162,67,Medium
27,9,2,Female,2371,161,97,Low
42,17,8,Male,3049,188,94,Low
23,21,3,Female,2120,189,76,Medium
42,19,6,Male,2496,161,100,High
19,7,3,Male,2610,154,67,High
35,26,7,Female,1837,188,98,Low
35,29,7,Male,1638,181,54,Medium
24,15,7,Male,2422,182,67,Medium
28,26,8,Female,3267,170,88,High
31,12,4,Male,3475,162,71,Medium
28,6,8,Male,2269,171,63,Medium
31,17,3,Male,3089,169,88,Low
22,6,8,Female,1902,189,66,Low
34,14,6,Female,3457,160,99,Low
39,27,10,Male,3092,189,70,High
27,23,7,Female,2505,158,97,High
30,9,6,Female,2216,179,61,Medium
20,25,4,Male,3337,156,79,Low
42,12,1,Male,2485,159,53,Low
